보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"서초1동",1,서울특별시 서초구 서리풀6길 23,서울특별시 서초구 서초1동 1614-1,37.4888918,127.0216572,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로20길 36,서울특별시 서초구 서초1동 1614-6,37.4891792,127.0219723,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로20길 48,서울특별시 서초구 서초1동 1614-7,37.4888621,127.0223077,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로20길 52,서울특별시 서초구 서초1동 1614-21,37.4887157,127.0224736,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로20길 56-10,서울특별시 서초구 서초1동 1614-18,37.4886409,127.0220426,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀6길 23,서울특별시 서초구 서초1동 1614-1,37.4888918,127.0216572,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀6길 27,서울특별시 서초구 서초1동 1614-15,37.4886912,127.0218011,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로20길 48-6,서울특별시 서초구 서초1동 1614-35,37.4889548,127.0220792,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로20길 62,서울특별시 서초구 서초1동 1614-24,37.4883297,127.0226471,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로20길 62,서울특별시 서초구 서초1동 1614-24,37.4883297,127.0226471,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀4길 29,서울특별시 서초구 서초1동 1614-26,37.4882286,127.0224087,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀4길 25,서울특별시 서초구 서초1동 1614-27,37.4883004,127.0220482,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀4길 25,서울특별시 서초구 서초1동 1614-27,37.4883004,127.0220482,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로20길 56-7,서울특별시 서초구 서초1동 1614-23,37.4884343,127.0223371,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀6길 21-4,서울특별시 서초구 서초1동 1614-4,37.4890077,127.0217269,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로20길 12,서울특별시 서초구 서초1동 1612-6,37.4891448,127.0208657,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로20길 30,서울특별시 서초구 서초1동 1612-11,37.4894023,127.0217104,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀6길 11,서울특별시 서초구 서초1동 1612-3,37.4889668,127.0209155,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀길 26,서울특별시 서초구 서초1동 1613-1,37.4886552,127.0206177,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀6길 10-4,서울특별시 서초구 서초1동 1613-9,37.488689,127.0207789,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀6길 22,서울특별시 서초구 서초1동 1613-13,37.4888567,127.0213274,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀6길 32,서울특별시 서초구 서초1동 1613-14,37.4885158,127.0215173,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀4길 15-7,서울특별시 서초구 서초1동 1613-20,37.4884472,127.0212774,2009,건축물,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀4길 7-6,서울특별시 서초구 서초1동 1613-12,37.4883495,127.0211282,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀4길 7,서울특별시 서초구 서초1동 1613-6,37.488136,127.0210281,2009,건축물,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀길 20,서울특별시 서초구 서초1동 1613-5,37.4880644,127.0207554,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀길 22,서울특별시 서초구 서초1동 1613-3,37.4883041,127.0207523,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀길 24,서울특별시 서초구 서초1동 1613-2,37.4884397,127.020703,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀6길 15,서울특별시 서초구 서초1동 1612-5,37.4890865,127.0211186,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀길 26,서울특별시 서초구 서초1동 1613-1,37.4886552,127.0206177,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀6길 10-3,서울특별시 서초구 서초1동 1613-1,37.4887636,127.0209691,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로8길 57-5,서울특별시 서초구 서초1동 1618-45,37.4873798,127.0184994,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로8길 47,서울특별시 서초구 서초1동 1618-5,37.4872693,127.0181006,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로14길 37,서울특별시 서초구 서초1동 1618-4,37.4874575,127.0180857,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로8길 61-11,서울특별시 서초구 서초1동 1618-46,37.4876076,127.0188074,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로8길 57-10,서울특별시 서초구 서초1동 1618-46,37.4875427,127.0187981,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로8길 63,서울특별시 서초구 서초1동 1625-2,37.4873027,127.0189765,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀3길 15,서울특별시 서초구 서초1동 1618-51,37.4876819,127.0190756,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1618-64,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 52-5,서울특별시 서초구 서초1동 1618-61,37.4872873,127.0194086,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 54,서울특별시 서초구 서초1동 1618-61,37.4873008,127.0196165,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 58,서울특별시 서초구 서초1동 1618-62,37.4871632,127.0196523,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 53,서울특별시 서초구 서초1동 1618-62,37.4873492,127.0199144,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 45,서울특별시 서초구 서초1동 1618-57,37.4877153,127.0198418,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로8길 89-17,서울특별시 서초구 서초1동 1618-18,37.4877169,127.0200306,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1618-17,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로8길 89-9,서울특별시 서초구 서초1동 1618-15,37.4873331,127.0201408,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로8길 89-2,서울특별시 서초구 서초1동 1618-24,37.4870609,127.0204564,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로8길 89-18,서울특별시 서초구 서초1동 1618-19,37.4877354,127.0203074,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀길 9,서울특별시 서초구 서초1동 1618-25,37.4871995,127.0206548,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로8길 51,서울특별시 서초구 서초1동 1618-6,37.4872872,127.018305,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로14길 30,서울특별시 서초구 서초1동 1628-54,37.4878063,127.017777,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 50,서울특별시 서초구 서초1동 1618-55,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로8길 57-11,서울특별시 서초구 서초1동 1618-7,37.4876559,127.0185388,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1620,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1623-3,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1620-,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1620-5,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1620,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1620-,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1620-10,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1620-,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1620-,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1620-,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로10길 25,서울특별시 서초구 서초1동 1622-2,37.4874198,127.0162645,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로8길 39,서울특별시 서초구 서초1동 1622-8,37.4869177,127.0160246,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 64,서울특별시 서초구 서초1동 1623-1,37.4873998,127.0151589,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 64,서울특별시 서초구 서초1동 1623-1,37.4873998,127.0151589,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 64,서울특별시 서초구 서초1동 1623-1,37.4873998,127.0151589,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로 58,서울특별시 서초구 서초1동 1623-3,37.4871258,127.0155809,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1623-7,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로8길 10,서울특별시 서초구 서초1동 1624-3,37.488047,127.0153019,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로12길 7,서울특별시 서초구 서초1동 1624-8,37.4876119,127.0153099,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로10길 25,서울특별시 서초구 서초1동 1622-13,37.4874198,127.0162645,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로10길 10,서울특별시 서초구 서초1동 1625-4,37.4881426,127.0159599,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로 58,서울특별시 서초구 서초1동 1626-6,37.4885294,127.016423,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로 58,서울특별시 서초구 서초1동 1626-14,37.4885294,127.016423,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로12길 33-3,서울특별시 서초구 서초1동 1626-16,37.487988,127.0165533,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로10길 15,서울특별시 서초구 서초1동 1626-12,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로12길 19,서울특별시 서초구 서초1동 1625-7,37.4878038,127.0159565,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로12길 37,서울특별시 서초구 서초1동 1626-10,37.488126,127.0169517,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로14길 10,서울특별시 서초구 서초1동 1627-3,37.4886106,127.0173051,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1627-4,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1627-4,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로12길 17,서울특별시 서초구 서초1동 1627-5,37.4881833,127.0171738,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로 64,서울특별시 서초구 서초1동 1627-1,37.4886613,127.017007,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로12길 35,서울특별시 서초구 서초1동 1626-10,37.4880285,127.0167643,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초중앙로12길 35,서울특별시 서초구 서초1동 1626-11,37.4880285,127.0167643,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 22-20,서울특별시 서초구 서초1동 1628-48,37.4879978,127.0190296,2009,건축물,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 38,서울특별시 서초구 서초1동 1628-75,37.4879641,127.0194145,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀3길 14,서울특별시 서초구 서초1동 1628-51,37.4879267,127.0192522,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀3길 20,서울특별시 서초구 서초1동 1628-54,37.4879494,127.018622,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로14길 23-6,서울특별시 서초구 서초1동 1628-76,37.4881372,127.0181333,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀3길 20-3,서울특별시 서초구 서초1동 1628-58,37.4880422,127.0182985,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀3길 22,서울특별시 서초구 서초1동 1628-61,37.4878684,127.0183087,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀3길 24,서울특별시 서초구 서초1동 1628-62,37.4878245,127.0181239,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로14길 23-4,서울특별시 서초구 서초1동 1628-63,37.4880909,127.0179779,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 14,서울특별시 서초구 서초1동 1628-4,37.4889274,127.0189937,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 14,서울특별시 서초구 서초1동 1628-4,37.4889274,127.0189937,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로 80,서울특별시 서초구 서초1동 1628-10,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로 80-6,서울특별시 서초구 서초1동 1628-9,37.4892286,127.0186209,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로 76,서울특별시 서초구 서초1동 1628-19,37.4892366,127.0181404,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로16길 29,서울특별시 서초구 서초1동 1628-8,37.4889727,127.0182604,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로16길 24,서울특별시 서초구 서초1동 1628-13,37.4888267,127.0185811,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로16길 25,서울특별시 서초구 서초1동 1628-17,37.4887598,127.0183468,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로16길 13,서울특별시 서초구 서초1동 1628-22,37.4887567,127.0181795,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로16길 9,서울특별시 서초구 서초1동 1628-21,37.4888791,127.0181369,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로 72,서울특별시 서초구 서초1동 1628-25,37.4891109,127.0177587,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 22-8,서울특별시 서초구 서초1동 1628-37,37.488546,127.0187477,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로14길 15,서울특별시 서초구 서초1동 1628-29,37.4885257,127.0178162,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로 70,서울특별시 서초구 서초1동 1628-26,37.4890469,127.0175481,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1629-7,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀길 35,서울특별시 서초구 서초1동 1629-8,37.4893486,127.0198012,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀길 29-9,서울특별시 서초구 서초1동 1629-11,37.4889952,127.0196656,2009,건축물,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀길 31-3,서울특별시 서초구 서초1동 1629-14,37.4890523,127.019934,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀길 29-5,서울특별시 서초구 서초1동 1629-13,37.4887114,127.0197813,2009,건축물,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀길 27,서울특별시 서초구 서초1동 1629-16,37.4887768,127.0200586,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀길 31-3,서울특별시 서초구 서초1동 1603-53,37.4890523,127.019934,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀길 27,서울특별시 서초구 서초1동 1629-16,37.4887768,127.0200586,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 31-11,서울특별시 서초구 서초1동 1629-32,37.4885079,127.020018,2009,건축물,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 31-5,서울특별시 서초구 서초1동 1629-34,37.4885197,127.0197024,2009,건축물,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 27,서울특별시 서초구 서초1동 1629-35,37.4884758,127.0195141,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 23,서울특별시 서초구 서초1동 1629-37,37.4886021,127.0194265,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 7,서울특별시 서초구 서초1동 1629-1,37.4892689,127.0192143,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 7,서울특별시 서초구 서초1동 1629-2,37.4892689,127.0192143,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀3길 6-3,서울특별시 서초구 서초1동 1629-27,37.4880996,127.0198944,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀3길 8,서울특별시 서초구 서초1동 1629-58,37.4879538,127.0199088,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로18길 33,서울특별시 서초구 서초1동 1629-31,37.4881912,127.0196354,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀3길 6-5,서울특별시 서초구 서초1동 1629-25,37.4882564,127.0198947,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 효령로67길 64,서울특별시 서초구 서초1동 1609-1,37.4900379,127.0228488,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1609-5,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 효령로67길 52,서울특별시 서초구 서초1동 1609-6,37.4896274,127.0230056,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 효령로67길 52,서울특별시 서초구 서초1동 1609-6,37.4896274,127.0230056,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1609-8,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 효령로67길 57-6,서울특별시 서초구 서초1동 1610-15,37.4897133,127.0223882,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 효령로67길 57-16,서울특별시 서초구 서초1동 1610-12,37.4893022,127.0223574,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀8길 20,서울특별시 서초구 서초1동 1611-1,37.4896512,127.0208738,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀8길 20,서울특별시 서초구 서초1동 1611-1,37.4896512,127.0208738,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀8길 20,서울특별시 서초구 서초1동 1611-1,37.4896512,127.0208738,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀8길 20,서울특별시 서초구 서초1동 1611-1,37.4896512,127.0208738,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 효령로67길 71-18,서울특별시 서초구 서초1동 1611-11,37.4897256,127.0219154,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 효령로67길 71-18,서울특별시 서초구 서초1동 1611-11,37.4897256,127.0219154,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 효령로67길 71-18,서울특별시 서초구 서초1동 1611-11,37.4897256,127.0219154,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 효령로67길 71-18,서울특별시 서초구 서초1동 1611-11,37.4897256,127.0219154,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 효령로67길 71-18,서울특별시 서초구 서초1동 1611-11,37.4897256,127.0219154,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀8길 38,서울특별시 서초구 서초1동 1611-10,37.4895506,127.0214563,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀8길 38,서울특별시 서초구 서초1동 1611-10,37.4895506,127.0214563,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀8길 38,서울특별시 서초구 서초1동 1611-10,37.4895506,127.0214563,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀8길 38,서울특별시 서초구 서초1동 1611-10,37.4895506,127.0214563,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서리풀8길 38,서울특별시 서초구 서초1동 1611-10,37.4895506,127.0214563,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1611-13,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 사임당로 116,서울특별시 서초구 서초1동 1632-1,37.4904892,127.0226088,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1633-5,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1633-4,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1633-4,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1633-4,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1633-4,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로64길 93,서울특별시 서초구 서초1동 1633-2,37.4916141,127.0222278,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로64길 93,서울특별시 서초구 서초1동 1633-1,37.4916141,127.0222278,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로64길 83,서울특별시 서초구 서초1동 1634-9,37.4920198,127.0220348,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로64길 73,서울특별시 서초구 서초1동 1634-1,37.4925378,127.0218018,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로64길 73,서울특별시 서초구 서초1동 1634-1,37.4925378,127.0218018,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로64길 73,서울특별시 서초구 서초1동 1634-1,37.4925378,127.0218018,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로64길 55,서울특별시 서초구 서초1동 1635-6,37.4932295,127.0215519,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 서초대로64길 55,서울특별시 서초구 서초1동 1635-6,37.4932295,127.0215519,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1635-3,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1646-4,,,2009,전용주,02-2155-6996,서초구청,2019-06-05
